dialogue_index,face_index,image_path,frame_path,timestamp_seconds,dialogue_text,speaker,is_llm_confident,scene_number,detection_confidence,face_x,face_y,face_width,face_height,blur_score,series,season,episode,episode_code
457,1,data/GA/S01/E01/dialogue_faces/dialogue_0457_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0457_frame.png,1465.4205,"Right now, she's a mystery.",,,17,1.0,663,297,259,369,10.163289094876113,GA,S01,E01,GAS01E01
458,0,data/GA/S01/E01/dialogue_faces/dialogue_0458_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0458_frame.png,1468.101,She doesn't respond to our meds.,,,17,1.0,1114,105,380,612,8.92160519317804,GA,S01,E01,GAS01E01
458,1,data/GA/S01/E01/dialogue_faces/dialogue_0458_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0458_frame.png,1468.101,She doesn't respond to our meds.,,,17,1.0,731,248,261,367,10.571863235127172,GA,S01,E01,GAS01E01
458,2,data/GA/S01/E01/dialogue_faces/dialogue_0458_face_02.png,data/GA/S01/E01/dialogue_frames/dialogue_0458_frame.png,1468.101,She doesn't respond to our meds.,,,17,1.0,382,470,203,305,9.558792969628861,GA,S01,E01,GAS01E01
459,0,data/GA/S01/E01/dialogue_faces/dialogue_0459_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0459_frame.png,1470.058,"The labs are clean, the scans are pure,",,,17,1.0,874,248,241,316,9.613392138163253,GA,S01,E01,GAS01E01
459,1,data/GA/S01/E01/dialogue_faces/dialogue_0459_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0459_frame.png,1470.058,"The labs are clean, the scans are pure,",,,17,1.0,413,136,445,590,14.22618069671115,GA,S01,E01,GAS01E01
460,0,data/GA/S01/E01/dialogue_faces/dialogue_0460_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0460_frame.png,1473.1680000000001,but she's having seizures - grand mal seizures with no visible cause.,,,17,1.0,683,214,255,362,10.314986374191202,GA,S01,E01,GAS01E01
460,1,data/GA/S01/E01/dialogue_faces/dialogue_0460_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0460_frame.png,1473.1680000000001,but she's having seizures - grand mal seizures with no visible cause.,,,17,0.99,383,427,205,304,10.529650902145478,GA,S01,E01,GAS01E01
461,0,data/GA/S01/E01/dialogue_faces/dialogue_0461_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0461_frame.png,1476.12,She's a ticking clock.,,,17,1.0,1058,50,403,620,7.893526123122237,GA,S01,E01,GAS01E01
461,1,data/GA/S01/E01/dialogue_faces/dialogue_0461_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0461_frame.png,1476.12,She's a ticking clock.,,,17,1.0,640,286,259,368,9.880194973965262,GA,S01,E01,GAS01E01
463,0,data/GA/S01/E01/dialogue_faces/dialogue_0463_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0463_frame.png,1481.6765,I can't do it alone.,,,17,1.0,524,86,406,571,13.671872504583225,GA,S01,E01,GAS01E01
463,1,data/GA/S01/E01/dialogue_faces/dialogue_0463_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0463_frame.png,1481.6765,I can't do it alone.,,,17,1.0,1133,203,322,382,10.77145416515746,GA,S01,E01,GAS01E01
464,0,data/GA/S01/E01/dialogue_faces/dialogue_0464_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0464_frame.png,1484.0124999999998,"I need your extra minds, extra eyes.",,,17,1.0,1243,179,398,497,9.846591236057149,GA,S01,E01,GAS01E01
465,0,data/GA/S01/E01/dialogue_faces/dialogue_0465_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0465_frame.png,1487.064,I need you to play detective. I need you to find out why Katie is having seizures.,,,17,1.0,1166,88,203,279,18.295751051839698,GA,S01,E01,GAS01E01
465,1,data/GA/S01/E01/dialogue_faces/dialogue_0465_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0465_frame.png,1487.064,I need you to play detective. I need you to find out why Katie is having seizures.,,,17,1.0,1529,330,179,242,21.81112293170871,GA,S01,E01,GAS01E01
465,2,data/GA/S01/E01/dialogue_faces/dialogue_0465_face_02.png,data/GA/S01/E01/dialogue_frames/dialogue_0465_frame.png,1487.064,I need you to play detective. I need you to find out why Katie is having seizures.,,,17,1.0,237,306,183,252,15.027650780128806,GA,S01,E01,GAS01E01
467,0,data/GA/S01/E01/dialogue_faces/dialogue_0467_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0467_frame.png,1494.718,"I understand, so I'm gonna give you an incentive.",,,17,1.0,201,378,200,250,14.380852537114059,GA,S01,E01,GAS01E01
467,1,data/GA/S01/E01/dialogue_faces/dialogue_0467_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0467_frame.png,1494.718,"I understand, so I'm gonna give you an incentive.",,,17,1.0,1145,128,198,259,17.71083013274146,GA,S01,E01,GAS01E01
467,2,data/GA/S01/E01/dialogue_faces/dialogue_0467_face_02.png,data/GA/S01/E01/dialogue_frames/dialogue_0467_frame.png,1494.718,"I understand, so I'm gonna give you an incentive.",,,17,1.0,1475,323,184,257,23.12618389183313,GA,S01,E01,GAS01E01
468,0,data/GA/S01/E01/dialogue_faces/dialogue_0468_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0468_frame.png,1497.8035,Whoever finds the answer rides with me.,,,17,1.0,803,147,261,354,15.21189792485804,GA,S01,E01,GAS01E01
468,1,data/GA/S01/E01/dialogue_faces/dialogue_0468_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0468_frame.png,1497.8035,Whoever finds the answer rides with me.,,,17,1.0,1067,209,183,273,15.657582185524468,GA,S01,E01,GAS01E01
469,0,data/GA/S01/E01/dialogue_faces/dialogue_0469_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0469_frame.png,1500.064,Katie needs surgery.,,,17,1.0,717,103,386,533,7.287576383020398,GA,S01,E01,GAS01E01
471,0,data/GA/S01/E01/dialogue_faces/dialogue_0471_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0471_frame.png,1507.1925,Dr. Bailey's gonna hand you Katie's chart.,,,17,1.0,896,110,193,250,17.28556350635414,GA,S01,E01,GAS01E01
471,1,data/GA/S01/E01/dialogue_faces/dialogue_0471_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0471_frame.png,1507.1925,Dr. Bailey's gonna hand you Katie's chart.,,,17,1.0,352,113,231,356,14.209902148531524,GA,S01,E01,GAS01E01
472,0,data/GA/S01/E01/dialogue_faces/dialogue_0472_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0472_frame.png,1508.983,"The clock is ticking fast, people.",,,17,1.0,441,42,430,604,11.761846876772205,GA,S01,E01,GAS01E01
472,1,data/GA/S01/E01/dialogue_faces/dialogue_0472_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0472_frame.png,1508.983,"The clock is ticking fast, people.",,,17,1.0,928,393,240,319,8.802823602392019,GA,S01,E01,GAS01E01
474,0,data/GA/S01/E01/dialogue_faces/dialogue_0474_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0474_frame.png,1519.558,Did you just page me?,,,17,1.0,1025,0,462,490,5.58884300986275,GA,S01,E01,GAS01E01
475,0,data/GA/S01/E01/dialogue_faces/dialogue_0475_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0475_frame.png,1521.018,Yes. 4-B's still short of breath.,,,17,1.0,764,254,504,686,6.852391492436847,GA,S01,E01,GAS01E01
476,0,data/GA/S01/E01/dialogue_faces/dialogue_0476_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0476_frame.png,1523.6675,"Look, give the antibiotics time to work.",,,17,1.0,510,359,408,451,7.104114429942703,GA,S01,E01,GAS01E01
479,0,data/GA/S01/E01/dialogue_faces/dialogue_0479_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0479_frame.png,1529.2165,She's lucky she's still breathing.,,,17,1.0,942,226,276,351,10.564826305597297,GA,S01,E01,GAS01E01
480,0,data/GA/S01/E01/dialogue_faces/dialogue_0480_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0480_frame.png,1532.8045,I got a shot to scrub in downstairs on a patient that wasn't alive during the civil war.,,,17,1.0,647,135,187,247,12.695410900415597,GA,S01,E01,GAS01E01
481,0,data/GA/S01/E01/dialogue_faces/dialogue_0481_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0481_frame.png,1535.712,Don't page me again.,,,17,1.0,824,289,189,235,9.832070327824256,GA,S01,E01,GAS01E01
482,0,data/GA/S01/E01/dialogue_faces/dialogue_0482_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0482_frame.png,1542.3960000000002,"Hey, I want in on shepherd's surgery.",Dr. Cristina Yang,False,18,1.0,1457,60,428,629,6.310773073095771,GA,S01,E01,GAS01E01
482,1,data/GA/S01/E01/dialogue_faces/dialogue_0482_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0482_frame.png,1542.3960000000002,"Hey, I want in on shepherd's surgery.",Dr. Cristina Yang,False,18,1.0,674,236,375,533,5.92563694987607,GA,S01,E01,GAS01E01
483,0,data/GA/S01/E01/dialogue_faces/dialogue_0483_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0483_frame.png,1544.2289999999998,You've been the intern on Katie since the start.,Dr. Meredith Grey,False,18,1.0,1218,117,332,402,9.812637360755538,GA,S01,E01,GAS01E01
483,1,data/GA/S01/E01/dialogue_faces/dialogue_0483_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0483_frame.png,1544.2289999999998,You've been the intern on Katie since the start.,Dr. Meredith Grey,False,18,1.0,468,176,304,447,8.038166387754222,GA,S01,E01,GAS01E01
484,0,data/GA/S01/E01/dialogue_faces/dialogue_0484_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0484_frame.png,1545.7244999999998,You want to work together?,Dr. Cristina Yang,False,18,1.0,1269,195,280,335,12.18174763464087,GA,S01,E01,GAS01E01
484,1,data/GA/S01/E01/dialogue_faces/dialogue_0484_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0484_frame.png,1545.7244999999998,You want to work together?,Dr. Cristina Yang,False,18,1.0,661,254,244,365,10.661846652158719,GA,S01,E01,GAS01E01
485,0,data/GA/S01/E01/dialogue_faces/dialogue_0485_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0485_frame.png,1547.6664999999998,"If we find the answer, we have a 50-50 chance of scrubbing in.",Dr. Cristina Yang,False,18,1.0,1070,261,245,315,10.631649590903129,GA,S01,E01,GAS01E01
485,1,data/GA/S01/E01/dialogue_faces/dialogue_0485_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0485_frame.png,1547.6664999999998,"If we find the answer, we have a 50-50 chance of scrubbing in.",Dr. Cristina Yang,False,18,1.0,522,301,235,349,8.534648254818068,GA,S01,E01,GAS01E01
486,0,data/GA/S01/E01/dialogue_faces/dialogue_0486_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0486_frame.png,1550.55,"I'll work with you, but I don't want in on the surgery. You can have it.",Dr. Meredith Grey,False,18,1.0,537,284,220,340,10.295170151526484,GA,S01,E01,GAS01E01
486,1,data/GA/S01/E01/dialogue_faces/dialogue_0486_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0486_frame.png,1550.55,"I'll work with you, but I don't want in on the surgery. You can have it.",Dr. Meredith Grey,False,18,1.0,1216,186,240,324,10.12444920589385,GA,S01,E01,GAS01E01
487,0,data/GA/S01/E01/dialogue_faces/dialogue_0487_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0487_frame.png,1553.3319999999999,You're kidding? It's the biggest opportunity any intern will ever get.,Dr. Cristina Yang,True,18,1.0,377,292,250,384,9.514698768200708,GA,S01,E01,GAS01E01
487,1,data/GA/S01/E01/dialogue_faces/dialogue_0487_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0487_frame.png,1553.3319999999999,You're kidding? It's the biggest opportunity any intern will ever get.,Dr. Cristina Yang,True,18,1.0,1150,203,272,369,9.484362595872975,GA,S01,E01,GAS01E01
488,0,data/GA/S01/E01/dialogue_faces/dialogue_0488_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0488_frame.png,1555.578,I don't want to spend any more time with Shepherd than I have to.,Dr. Meredith Grey,True,18,1.0,517,245,217,324,11.276910324419333,GA,S01,E01,GAS01E01
488,1,data/GA/S01/E01/dialogue_faces/dialogue_0488_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0488_frame.png,1555.578,I don't want to spend any more time with Shepherd than I have to.,Dr. Meredith Grey,True,18,1.0,1000,222,225,300,9.424311249021457,GA,S01,E01,GAS01E01
489,0,data/GA/S01/E01/dialogue_faces/dialogue_0489_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0489_frame.png,1557.262,What do you have against shepherd?,Dr. Cristina Yang,True,18,1.0,990,200,244,306,9.620541843665505,GA,S01,E01,GAS01E01
489,1,data/GA/S01/E01/dialogue_faces/dialogue_0489_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0489_frame.png,1557.262,What do you have against shepherd?,Dr. Cristina Yang,True,18,1.0,544,226,221,336,9.674394941700129,GA,S01,E01,GAS01E01
490,0,data/GA/S01/E01/dialogue_faces/dialogue_0490_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0490_frame.png,1559.6845,"If we find the answer, the surgery's yours. Do you want to work together or not?",Dr. Meredith Grey,True,18,1.0,1150,240,249,359,8.436474555705065,GA,S01,E01,GAS01E01
490,1,data/GA/S01/E01/dialogue_faces/dialogue_0490_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0490_frame.png,1559.6845,"If we find the answer, the surgery's yours. Do you want to work together or not?",Dr. Meredith Grey,True,18,1.0,484,288,227,338,9.918623489404709,GA,S01,E01,GAS01E01
491,0,data/GA/S01/E01/dialogue_faces/dialogue_0491_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0491_frame.png,1562.4765,Deal.,Dr. Cristina Yang,True,18,1.0,410,125,370,543,6.764290236381419,GA,S01,E01,GAS01E01
497,0,data/GA/S01/E01/dialogue_faces/dialogue_0497_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0497_frame.png,1575.167,"No, there's no white count, and she has no C.T. lesions, no fevers,",Dr. Meredith Grey,True,18,1.0,1075,178,267,364,10.577126932019013,GA,S01,E01,GAS01E01
498,0,data/GA/S01/E01/dialogue_faces/dialogue_0498_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0498_frame.png,1578.5394999999999,nothing in her spinal tap. Just tell me.,Dr. Cristina Yang,True,18,0.99,1268,288,285,317,9.328037056385764,GA,S01,E01,GAS01E01
499,0,data/GA/S01/E01/dialogue_faces/dialogue_0499_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0499_frame.png,1583.1345000000001,"You can't comment, make a face, or react in any way.",Dr. Meredith Grey,True,18,1.0,1142,220,262,351,15.441495793080522,GA,S01,E01,GAS01E01
499,1,data/GA/S01/E01/dialogue_faces/dialogue_0499_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0499_frame.png,1583.1345000000001,"You can't comment, make a face, or react in any way.",Dr. Meredith Grey,True,18,1.0,493,382,299,391,8.306720917859467,GA,S01,E01,GAS01E01
500,0,data/GA/S01/E01/dialogue_faces/dialogue_0500_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0500_frame.png,1587.225,We had sex.,Dr. Meredith Grey,True,18,1.0,1193,159,305,371,11.971584859510333,GA,S01,E01,GAS01E01
500,1,data/GA/S01/E01/dialogue_faces/dialogue_0500_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0500_frame.png,1587.225,We had sex.,Dr. Meredith Grey,True,18,1.0,709,174,285,400,12.212107463792965,GA,S01,E01,GAS01E01
501,0,data/GA/S01/E01/dialogue_faces/dialogue_0501_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0501_frame.png,1592.391,What about an aneurysm?,Dr. Cristina Yang,True,18,1.0,1247,144,294,382,11.36054424362294,GA,S01,E01,GAS01E01
501,1,data/GA/S01/E01/dialogue_faces/dialogue_0501_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0501_frame.png,1592.391,What about an aneurysm?,Dr. Cristina Yang,True,18,1.0,730,203,285,388,10.233627300980912,GA,S01,E01,GAS01E01
502,0,data/GA/S01/E01/dialogue_faces/dialogue_0502_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0502_frame.png,1594.598,No blood on the C.T. and no headaches.,Dr. Meredith Grey,True,18,1.0,1336,192,282,378,10.949614914641327,GA,S01,E01,GAS01E01
503,0,data/GA/S01/E01/dialogue_faces/dialogue_0503_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0503_frame.png,1597.9075,"Okay, there's no drug use, no pregnancy, no trauma.",Dr. Cristina Yang,True,18,1.0,1284,187,281,365,10.576801160560235,GA,S01,E01,GAS01E01
504,0,data/GA/S01/E01/dialogue_faces/dialogue_0504_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0504_frame.png,1602.9634999999998,Was he good?,Dr. Cristina Yang,True,18,1.0,579,171,273,385,16.881620583461697,GA,S01,E01,GAS01E01
504,1,data/GA/S01/E01/dialogue_faces/dialogue_0504_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0504_frame.png,1602.9634999999998,Was he good?,Dr. Cristina Yang,True,18,1.0,1225,200,275,353,10.415199875538725,GA,S01,E01,GAS01E01
505,0,data/GA/S01/E01/dialogue_faces/dialogue_0505_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0505_frame.png,1605.0275000000001,"I mean, he looks like he'd be good. Was it any good?",Dr. Cristina Yang,True,18,1.0,611,186,288,406,12.376331355971166,GA,S01,E01,GAS01E01
507,0,data/GA/S01/E01/dialogue_faces/dialogue_0507_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0507_frame.png,1612.9675,What if no one comes up with anything?,Dr. Cristina Yang,True,18,1.0,902,138,403,586,9.912752546807077,GA,S01,E01,GAS01E01
508,0,data/GA/S01/E01/dialogue_faces/dialogue_0508_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0508_frame.png,1614.451,You mean what if she dies?,Dr. Meredith Grey,True,18,1.0,1083,212,177,253,27.249698296148956,GA,S01,E01,GAS01E01
509,0,data/GA/S01/E01/dialogue_faces/dialogue_0509_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0509_frame.png,1615.5535,Yeah.,Dr. Cristina Yang,True,18,1.0,733,240,213,277,18.30418654631406,GA,S01,E01,GAS01E01
511,0,data/GA/S01/E01/dialogue_faces/dialogue_0511_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0511_frame.png,1624.0895,She's just never gonna get the chance to turn into a person.,Dr. Meredith Grey,True,18,1.0,563,341,467,583,9.475787849589867,GA,S01,E01,GAS01E01
512,0,data/GA/S01/E01/dialogue_faces/dialogue_0512_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0512_frame.png,1628.0415,The sum total of her existence will be almost winning miss teen whatever.,Dr. Meredith Grey,True,18,1.0,570,309,484,580,8.62194975527532,GA,S01,E01,GAS01E01
513,0,data/GA/S01/E01/dialogue_faces/dialogue_0513_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0513_frame.png,1633.449,You know what her pageant talent is?,Dr. Meredith Grey,True,18,1.0,475,188,495,664,9.050749527094633,GA,S01,E01,GAS01E01
514,0,data/GA/S01/E01/dialogue_faces/dialogue_0514_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0514_frame.png,1634.9615,They have talent?,Dr. Cristina Yang,True,18,1.0,1073,105,244,383,23.912937390371678,GA,S01,E01,GAS01E01
515,0,data/GA/S01/E01/dialogue_faces/dialogue_0515_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0515_frame.png,1636.8125,Rhythmic gymnastics.,Dr. Meredith Grey,True,18,1.0,523,254,462,624,9.764505094360585,GA,S01,E01,GAS01E01
517,0,data/GA/S01/E01/dialogue_faces/dialogue_0517_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0517_frame.png,1641.5210000000002,What is rhythmic gymnastics? I can't even say it.,Dr. Cristina Yang,True,18,1.0,628,198,453,616,10.607279236144205,GA,S01,E01,GAS01E01
518,0,data/GA/S01/E01/dialogue_faces/dialogue_0518_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0518_frame.png,1643.8575,I don't know what it is.,Dr. Meredith Grey,True,18,1.0,613,241,461,569,11.023615574432306,GA,S01,E01,GAS01E01
519,0,data/GA/S01/E01/dialogue_faces/dialogue_0519_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0519_frame.png,1649.188,I think it's something with a ball and a -,Dr. Meredith Grey,True,18,1.0,606,206,448,592,10.754756193977288,GA,S01,E01,GAS01E01
520,0,data/GA/S01/E01/dialogue_faces/dialogue_0520_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0520_frame.png,1652.5745000000002,What?,Dr. Cristina Yang,True,18,1.0,494,27,421,603,9.467183827590969,GA,S01,E01,GAS01E01
521,0,data/GA/S01/E01/dialogue_faces/dialogue_0521_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0521_frame.png,1654.7910000000002,"Meredith, what?",Dr. Cristina Yang,False,19,1.0,943,91,303,430,20.440002650682754,GA,S01,E01,GAS01E01
522,0,data/GA/S01/E01/dialogue_faces/dialogue_0522_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0522_frame.png,1656.458,Get up. Come on.,Dr. Meredith Grey,False,19,1.0,1046,111,478,651,7.380386083653282,GA,S01,E01,GAS01E01
523,0,data/GA/S01/E01/dialogue_faces/dialogue_0523_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0523_frame.png,1659.8135000000002,The only thing that she would possibly need is an angiogram.,Dr. Cristina Yang,False,19,0.99,1197,232,174,255,8.60578628575155,GA,S01,E01,GAS01E01
525,0,data/GA/S01/E01/dialogue_faces/dialogue_0525_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0525_frame.png,1665.065,Katie competes in beauty pageants.,Dr. Cristina Yang,False,19,1.0,713,234,228,329,20.089063459312904,GA,S01,E01,GAS01E01
528,0,data/GA/S01/E01/dialogue_faces/dialogue_0528_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0528_frame.png,1672.609,- There's no medical proof of an aneurysm. - Right.,Dr. Cristina Yang,False,19,1.0,716,303,265,383,10.741369880881434,GA,S01,E01,GAS01E01
528,1,data/GA/S01/E01/dialogue_faces/dialogue_0528_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0528_frame.png,1672.609,- There's no medical proof of an aneurysm. - Right.,Dr. Cristina Yang,False,19,1.0,1311,214,179,238,30.558693868856576,GA,S01,E01,GAS01E01
529,0,data/GA/S01/E01/dialogue_faces/dialogue_0529_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0529_frame.png,1675.4940000000001,"- But what if she has an aneurysm, anyway? - There are no indicators.",Dr. Meredith Grey,False,19,1.0,1284,216,175,241,31.354887413548077,GA,S01,E01,GAS01E01
529,1,data/GA/S01/E01/dialogue_faces/dialogue_0529_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0529_frame.png,1675.4940000000001,"- But what if she has an aneurysm, anyway? - There are no indicators.",Dr. Meredith Grey,False,19,1.0,546,282,222,318,20.691235904316425,GA,S01,E01,GAS01E01
530,0,data/GA/S01/E01/dialogue_faces/dialogue_0530_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0530_frame.png,1678.423,She twisted her ankle practicing for the pageant.,Dr. Cristina Yang,False,19,1.0,1241,192,184,245,32.35509318112438,GA,S01,E01,GAS01E01
530,1,data/GA/S01/E01/dialogue_faces/dialogue_0530_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0530_frame.png,1678.423,She twisted her ankle practicing for the pageant.,Dr. Cristina Yang,False,19,1.0,618,192,211,281,14.470305583546855,GA,S01,E01,GAS01E01
531,0,data/GA/S01/E01/dialogue_faces/dialogue_0531_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0531_frame.png,1681.874,"- I appreciate you trying to help, but - - She fell when she twisted her ankle, she fell.",Dr. Derek Shepherd,False,19,1.0,696,147,363,499,20.141959249089314,GA,S01,E01,GAS01E01
533,0,data/GA/S01/E01/dialogue_faces/dialogue_0533_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0533_frame.png,1687.715,"got up, iced her ankle, and everything was fine.",Dr. Cristina Yang,False,19,1.0,1478,96,261,354,17.732130889036238,GA,S01,E01,GAS01E01
533,1,data/GA/S01/E01/dialogue_faces/dialogue_0533_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0533_frame.png,1687.715,"got up, iced her ankle, and everything was fine.",Dr. Cristina Yang,False,19,1.0,601,71,403,554,10.46719615501449,GA,S01,E01,GAS01E01
534,0,data/GA/S01/E01/dialogue_faces/dialogue_0534_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0534_frame.png,1689.859,"It was a fall so minor, her doctor didn't even",Dr. Cristina Yang,False,19,1.0,1620,148,265,361,21.363552263128973,GA,S01,E01,GAS01E01
534,1,data/GA/S01/E01/dialogue_faces/dialogue_0534_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0534_frame.png,1689.859,"It was a fall so minor, her doctor didn't even",Dr. Cristina Yang,False,19,1.0,740,228,372,507,15.698965200834726,GA,S01,E01,GAS01E01
535,0,data/GA/S01/E01/dialogue_faces/dialogue_0535_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0535_frame.png,1691.609,"think to mention it when I was taking her history,",Dr. Cristina Yang,False,19,1.0,1697,117,221,345,23.859301053667743,GA,S01,E01,GAS01E01
535,1,data/GA/S01/E01/dialogue_faces/dialogue_0535_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0535_frame.png,1691.609,"think to mention it when I was taking her history,",Dr. Cristina Yang,False,19,1.0,776,222,384,524,13.171349564674246,GA,S01,E01,GAS01E01
536,0,data/GA/S01/E01/dialogue_faces/dialogue_0536_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0536_frame.png,1693.6115,but she did fall.,Dr. Cristina Yang,False,19,1.0,881,99,436,573,12.12925383672402,GA,S01,E01,GAS01E01
536,1,data/GA/S01/E01/dialogue_faces/dialogue_0536_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0536_frame.png,1693.6115,but she did fall.,Dr. Cristina Yang,False,19,1.0,1528,57,269,352,17.972898414199843,GA,S01,E01,GAS01E01
538,0,data/GA/S01/E01/dialogue_faces/dialogue_0538_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0538_frame.png,1697.9155,One in a million - literally.,Dr. Derek Shepherd,True,19,1.0,891,144,352,479,18.877947068516082,GA,S01,E01,GAS01E01
540,0,data/GA/S01/E01/dialogue_faces/dialogue_0540_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0540_frame.png,1708.165,Where?,Dr. Cristina Yang,False,19,1.0,669,250,221,284,18.164649919449328,GA,S01,E01,GAS01E01
541,0,data/GA/S01/E01/dialogue_faces/dialogue_0541_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0541_frame.png,1709.355,To find out if Katie's one in a million.,Dr. Derek Shepherd,True,19,1.0,736,63,273,393,11.050264617490493,GA,S01,E01,GAS01E01
542,0,data/GA/S01/E01/dialogue_faces/dialogue_0542_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0542_frame.png,1728.7890000000002,I'll be damned.,Dr. Derek Shepherd,True,19,1.0,559,183,350,501,7.165538679120474,GA,S01,E01,GAS01E01
